time,vehicle_id,event
2015-02-05 15:40:00+00,V16395,dropoff
2015-02-05 15:40:00+00,V17201,dropoff
2015-02-05 15:40:00+00,V19672,dropoff
2015-02-05 15:40:00+00,V14631,pickup
2015-02-05 15:40:00+00,V16148,pickup
2015-02-05 15:40:00+00,V18709,pickup
2015-02-05 15:40:00+00,V17370,pickup
2015-02-05 15:40:00+00,V15329,pickup
2015-02-05 15:40:00+00,V18985,pickup
2015-02-05 15:41:00+00,V20994,dropoff
2015-02-05 15:41:00+00,V15836,dropoff
2015-02-05 15:41:00+00,V17133,dropoff
2015-02-05 15:41:00+00,V17632,dropoff
2015-02-05 15:41:00+00,V19395,dropoff
2015-02-05 15:41:00+00,V21052,dropoff
2015-02-05 15:41:00+00,V19482,pickup
2015-02-05 15:41:00+00,V17266,pickup
2015-02-05 15:41:00+00,V20205,pickup
2015-02-05 15:41:00+00,V19987,pickup
2015-02-05 15:41:00+00,V16759,pickup
2015-02-05 15:41:00+00,V14538,pickup
2015-02-05 15:41:00+00,V18630,pickup
2015-02-05 15:41:00+00,V18552,pickup
2015-02-05 15:42:00+00,V19154,dropoff
2015-02-05 15:42:00+00,V18932,dropoff
2015-02-05 15:42:00+00,V18462,dropoff
2015-02-05 15:42:00+00,V17759,dropoff
2015-02-05 15:42:00+00,V16780,dropoff
2015-02-05 15:42:00+00,V17783,dropoff
2015-02-05 15:42:00+00,V14973,dropoff
2015-02-05 15:42:00+00,V19249,dropoff
2015-02-05 15:42:00+00,V20087,dropoff
2015-02-05 15:42:00+00,V18985,dropoff
2015-02-05 15:42:00+00,V20164,pickup
2015-02-05 15:42:00+00,V17811,pickup
2015-02-05 15:42:00+00,V19566,pickup
2015-02-05 15:42:00+00,V20865,pickup
2015-02-05 15:42:00+00,V14790,pickup
2015-02-05 15:42:00+00,V19722,pickup
2015-02-05 15:42:00+00,V21412,pickup
2015-02-05 15:42:00+00,V17990,pickup
2015-02-05 15:43:00+00,V19999,dropoff
2015-02-05 15:43:00+00,V14530,dropoff
2015-02-05 15:43:00+00,V17459,dropoff
2015-02-05 15:43:00+00,V16200,dropoff
2015-02-05 15:43:00+00,V16920,dropoff
2015-02-05 15:43:00+00,V18290,dropoff
2015-02-05 15:43:00+00,V17810,dropoff
2015-02-05 15:43:00+00,V15082,dropoff
2015-02-05 15:43:00+00,V15730,pickup
2015-02-05 15:43:00+00,V21683,pickup
2015-02-05 15:43:00+00,V15323,pickup
2015-02-05 15:43:00+00,V21688,pickup
2015-02-05 15:43:00+00,V21297,pickup
2015-02-05 15:43:00+00,V18028,pickup
2015-02-05 15:43:00+00,V21221,pickup
2015-02-05 15:43:00+00,V16131,pickup
2015-02-05 15:43:00+00,V18718,pickup
2015-02-05 15:44:00+00,V14726,dropoff
2015-02-05 15:44:00+00,V21239,dropoff
2015-02-05 15:44:00+00,V21562,dropoff
2015-02-05 15:44:00+00,V16512,dropoff
2015-02-05 15:44:00+00,V20895,dropoff
2015-02-05 15:44:00+00,V21014,dropoff
2015-02-05 15:44:00+00,V15329,dropoff
2015-02-05 15:44:00+00,V17990,dropoff
2015-02-05 15:44:00+00,V19588,pickup
2015-02-05 15:44:00+00,V15254,pickup
2015-02-05 15:44:00+00,V21012,pickup
2015-02-05 15:44:00+00,V19059,pickup
2015-02-05 15:44:00+00,V17941,pickup
2015-02-05 15:44:00+00,V21575,pickup
2015-02-05 15:44:00+00,V17792,pickup
2015-02-05 15:44:00+00,V20184,pickup
2015-02-05 15:45:00+00,V17400,dropoff
2015-02-05 15:45:00+00,V21321,dropoff
2015-02-05 15:45:00+00,V18256,dropoff
2015-02-05 15:45:00+00,V17259,dropoff
2015-02-05 15:45:00+00,V15242,dropoff
2015-02-05 15:45:00+00,V18205,dropoff
2015-02-05 15:45:00+00,V18552,dropoff
2015-02-05 15:45:00+00,V21412,dropoff
2015-02-05 15:45:00+00,V20963,pickup
2015-02-05 15:45:00+00,V19778,pickup
2015-02-05 15:45:00+00,V16782,pickup
2015-02-05 15:45:00+00,V20217,pickup
2015-02-05 15:45:00+00,V18093,pickup
2015-02-05 15:45:00+00,V16959,pickup
2015-02-05 15:45:00+00,V18523,pickup
2015-02-05 15:46:00+00,V19450,dropoff
2015-02-05 15:46:00+00,V14706,dropoff
2015-02-05 15:46:00+00,V18630,dropoff
2015-02-05 15:46:00+00,V19722,dropoff
2015-02-05 15:46:00+00,V20184,dropoff
2015-02-05 15:46:00+00,V19893,pickup
2015-02-05 15:46:00+00,V14874,pickup
2015-02-05 15:46:00+00,V16651,pickup
2015-02-05 15:46:00+00,V18793,pickup
2015-02-05 15:46:00+00,V18591,pickup
2015-02-05 15:46:00+00,V20527,pickup
2015-02-05 15:46:00+00,V20643,pickup
2015-02-05 15:47:00+00,V14714,dropoff
2015-02-05 15:47:00+00,V18419,dropoff
2015-02-05 15:47:00+00,V16471,dropoff
2015-02-05 15:47:00+00,V14538,dropoff
2015-02-05 15:47:00+00,V21575,dropoff
2015-02-05 15:47:00+00,V17792,dropoff
2015-02-05 15:47:00+00,V19715,pickup
2015-02-05 15:47:00+00,V17201,pickup
2015-02-05 15:47:00+00,V20531,pickup
2015-02-05 15:47:00+00,V17089,pickup
2015-02-05 15:47:00+00,V21482,pickup
2015-02-05 15:47:00+00,V20774,pickup
2015-02-05 15:47:00+00,V19672,pickup
2015-02-05 15:47:00+00,V21239,pickup
2015-02-05 15:48:00+00,V21038,dropoff
2015-02-05 15:48:00+00,V18386,dropoff
2015-02-05 15:48:00+00,V21223,dropoff
2015-02-05 15:48:00+00,V14790,dropoff
2015-02-05 15:48:00+00,V18718,dropoff
2015-02-05 15:48:00+00,V18523,dropoff
2015-02-05 15:48:00+00,V18872,pickup
2015-02-05 15:48:00+00,V19900,pickup
2015-02-05 15:48:00+00,V19920,pickup
2015-02-05 15:48:00+00,V17132,pickup
2015-02-05 15:48:00+00,V21040,pickup
2015-02-05 15:48:00+00,V20745,pickup
2015-02-05 15:48:00+00,V17792,pickup
2015-02-05 15:48:00+00,V17957,pickup
2015-02-05 15:49:00+00,V16256,dropoff
2015-02-05 15:49:00+00,V16017,dropoff
2015-02-05 15:49:00+00,V16759,dropoff
2015-02-05 15:49:00+00,V20865,dropoff
2015-02-05 15:49:00+00,V18093,dropoff
2015-02-05 15:49:00+00,V20275,pickup
2015-02-05 15:49:00+00,V19531,pickup
2015-02-05 15:49:00+00,V14629,pickup
2015-02-05 15:49:00+00,V15965,pickup
2015-02-05 15:49:00+00,V15569,pickup
2015-02-05 15:49:00+00,V16259,pickup
2015-02-05 15:49:00+00,V19098,pickup
2015-02-05 15:49:00+00,V15602,pickup
2015-02-05 15:49:00+00,V16344,pickup
2015-02-05 15:50:00+00,V20357,dropoff
2015-02-05 15:50:00+00,V17877,dropoff
2015-02-05 15:50:00+00,V15740,dropoff
2015-02-05 15:50:00+00,V16131,dropoff
2015-02-05 15:50:00+00,V19059,dropoff
2015-02-05 15:50:00+00,V17941,dropoff
2015-02-05 15:50:00+00,V16959,dropoff
2015-02-05 15:50:00+00,V19088,pickup
2015-02-05 15:50:00+00,V20367,pickup
2015-02-05 15:50:00+00,V15658,pickup
2015-02-05 15:50:00+00,V18303,pickup
2015-02-05 15:50:00+00,V14957,pickup
2015-02-05 15:50:00+00,V20237,pickup
2015-02-05 15:50:00+00,V21246,pickup
2015-02-05 15:51:00+00,V19293,dropoff
2015-02-05 15:51:00+00,V19987,dropoff
2015-02-05 15:51:00+00,V19566,dropoff
2015-02-05 15:51:00+00,V21221,dropoff
2015-02-05 15:51:00+00,V20643,dropoff
2015-02-05 15:51:00+00,V21239,dropoff
2015-02-05 15:51:00+00,V16344,dropoff
2015-02-05 15:51:00+00,V16147,pickup
2015-02-05 15:51:00+00,V15586,pickup
2015-02-05 15:51:00+00,V15554,pickup
2015-02-05 15:51:00+00,V14724,pickup
2015-02-05 15:52:00+00,V14563,dropoff
2015-02-05 15:52:00+00,V20352,dropoff
2015-02-05 15:52:00+00,V17370,dropoff
2015-02-05 15:52:00+00,V20205,dropoff
2015-02-05 15:52:00+00,V21012,dropoff
2015-02-05 15:52:00+00,V17957,dropoff
2015-02-05 15:52:00+00,V15070,pickup
2015-02-05 15:52:00+00,V15231,pickup
2015-02-05 15:52:00+00,V17632,pickup
2015-02-05 15:52:00+00,V21491,pickup
2015-02-05 15:52:00+00,V14983,pickup
2015-02-05 15:52:00+00,V16087,pickup
2015-02-05 15:52:00+00,V16759,pickup
2015-02-05 15:53:00+00,V17442,dropoff
2015-02-05 15:53:00+00,V17257,dropoff
2015-02-05 15:53:00+00,V15918,dropoff
2015-02-05 15:53:00+00,V21675,dropoff
2015-02-05 15:53:00+00,V18028,dropoff
2015-02-05 15:53:00+00,V15254,dropoff
2015-02-05 15:53:00+00,V20217,dropoff
2015-02-05 15:53:00+00,V20527,dropoff
2015-02-05 15:53:00+00,V19672,dropoff
2015-02-05 15:53:00+00,V20259,pickup
2015-02-05 15:53:00+00,V21447,pickup
2015-02-05 15:53:00+00,V14740,pickup
2015-02-05 15:53:00+00,V17144,pickup
2015-02-05 15:53:00+00,V19484,pickup
2015-02-05 15:54:00+00,V18709,dropoff
2015-02-05 15:54:00+00,V21297,dropoff
2015-02-05 15:54:00+00,V18591,dropoff
2015-02-05 15:54:00+00,V15602,dropoff
2015-02-05 15:54:00+00,V21246,dropoff
2015-02-05 15:54:00+00,V15220,pickup
2015-02-05 15:54:00+00,V21418,pickup
2015-02-05 15:54:00+00,V17950,pickup
2015-02-05 15:54:00+00,V20191,pickup
2015-02-05 15:54:00+00,V16750,pickup
2015-02-05 15:54:00+00,V14625,pickup
2015-02-05 15:54:00+00,V21014,pickup
2015-02-05 15:54:00+00,V18898,pickup
2015-02-05 15:54:00+00,V21618,pickup
2015-02-05 15:54:00+00,V15690,pickup
2015-02-05 15:54:00+00,V15510,pickup
2015-02-05 15:54:00+00,V17737,pickup
2015-02-05 15:54:00+00,V17004,pickup
2015-02-05 15:54:00+00,V20744,pickup
2015-02-05 15:55:00+00,V16148,dropoff
2015-02-05 15:55:00+00,V16782,dropoff
2015-02-05 15:55:00+00,V20774,dropoff
2015-02-05 15:55:00+00,V19098,dropoff
2015-02-05 15:55:00+00,V14724,dropoff
2015-02-05 15:55:00+00,V18089,pickup
2015-02-05 15:55:00+00,V21656,pickup
2015-02-05 15:55:00+00,V19403,pickup
2015-02-05 15:55:00+00,V16703,pickup
2015-02-05 15:55:00+00,V20922,pickup
2015-02-05 15:55:00+00,V18256,pickup
2015-02-05 15:55:00+00,V21129,pickup
2015-02-05 15:56:00+00,V16145,dropoff
2015-02-05 15:56:00+00,V18793,dropoff
2015-02-05 15:56:00+00,V16259,dropoff
2015-02-05 15:56:00+00,V15554,dropoff
2015-02-05 15:56:00+00,V15309,pickup
2015-02-05 15:56:00+00,V21053,pickup
2015-02-05 15:56:00+00,V20656,pickup
2015-02-05 15:56:00+00,V20801,pickup
2015-02-05 15:56:00+00,V18071,pickup
2015-02-05 15:57:00+00,V18974,dropoff
2015-02-05 15:57:00+00,V16247,dropoff
2015-02-05 15:57:00+00,V21688,dropoff
2015-02-05 15:57:00+00,V19588,dropoff
2015-02-05 15:57:00+00,V16651,dropoff
2015-02-05 15:57:00+00,V17089,dropoff
2015-02-05 15:57:00+00,V21482,dropoff
2015-02-05 15:57:00+00,V20745,dropoff
2015-02-05 15:57:00+00,V17792,dropoff
2015-02-05 15:57:00+00,V16087,dropoff
2015-02-05 15:57:00+00,V16759,dropoff
2015-02-05 15:57:00+00,V19484,dropoff
2015-02-05 15:57:00+00,V21129,dropoff
2015-02-05 15:57:00+00,V20908,pickup
2015-02-05 15:57:00+00,V20879,pickup
2015-02-05 15:57:00+00,V20914,pickup
2015-02-05 15:57:00+00,V15921,pickup
2015-02-05 15:57:00+00,V19732,pickup
2015-02-05 15:57:00+00,V17537,pickup
2015-02-05 15:58:00+00,V16246,dropoff
2015-02-05 15:58:00+00,V20589,dropoff
2015-02-05 15:58:00+00,V17811,dropoff
2015-02-05 15:58:00+00,V14957,dropoff
2015-02-05 15:58:00+00,V20237,dropoff
2015-02-05 15:58:00+00,V15586,dropoff
2015-02-05 15:58:00+00,V14983,dropoff
2015-02-05 15:58:00+00,V17144,dropoff
2015-02-05 15:58:00+00,V16830,pickup
2015-02-05 15:58:00+00,V18782,pickup
2015-02-05 15:58:00+00,V14610,pickup
2015-02-05 15:58:00+00,V21318,pickup
2015-02-05 15:58:00+00,V16344,pickup
2015-02-05 15:59:00+00,V15678,dropoff
2015-02-05 15:59:00+00,V20892,dropoff
2015-02-05 15:59:00+00,V15323,dropoff
2015-02-05 15:59:00+00,V20531,dropoff
2015-02-05 15:59:00+00,V17132,dropoff
2015-02-05 15:59:00+00,V21040,dropoff
2015-02-05 15:59:00+00,V18303,dropoff
2015-02-05 15:59:00+00,V17004,dropoff
2015-02-05 15:59:00+00,V20744,dropoff
2015-02-05 15:59:00+00,V20922,dropoff
2015-02-05 15:59:00+00,V18256,dropoff
2015-02-05 15:59:00+00,V18071,dropoff
2015-02-05 15:59:00+00,V19964,pickup
2015-02-05 15:59:00+00,V14819,pickup
2015-02-05 15:59:00+00,V21029,pickup
2015-02-05 15:59:00+00,V15525,pickup
2015-02-05 15:59:00+00,V15985,pickup
2015-02-05 15:59:00+00,V17599,pickup
2015-02-05 15:59:00+00,V20860,pickup
2015-02-05 15:59:00+00,V16393,pickup
2015-02-05 16:00:00+00,V18368,dropoff
2015-02-05 16:00:00+00,V15505,dropoff
2015-02-05 16:00:00+00,V17266,dropoff
2015-02-05 16:00:00+00,V19778,dropoff
2015-02-05 16:00:00+00,V14874,dropoff
2015-02-05 16:00:00+00,V15569,dropoff
2015-02-05 16:00:00+00,V17737,dropoff
2015-02-05 16:00:00+00,V20994,pickup
2015-02-05 16:00:00+00,V17332,pickup
2015-02-05 16:00:00+00,V16199,pickup
2015-02-05 16:00:00+00,V20342,pickup
2015-02-05 16:00:00+00,V14706,pickup
2015-02-05 16:00:00+00,V16278,pickup
2015-02-05 16:00:00+00,V16549,pickup
2015-02-05 16:00:00+00,V18900,pickup
2015-02-05 16:00:00+00,V16987,pickup
2015-02-05 16:00:00+00,V20830,pickup
2015-02-05 16:00:00+00,V15927,pickup
2015-02-05 16:00:00+00,V19153,pickup
2015-02-05 16:01:00+00,V17201,dropoff
2015-02-05 16:01:00+00,V21491,dropoff
2015-02-05 16:01:00+00,V14740,dropoff
2015-02-05 16:01:00+00,V15690,dropoff
2015-02-05 16:01:00+00,V20801,dropoff
2015-02-05 16:01:00+00,V17537,dropoff
2015-02-05 16:01:00+00,V20854,pickup
2015-02-05 16:01:00+00,V15377,pickup
2015-02-05 16:01:00+00,V18383,pickup
2015-02-05 16:01:00+00,V15134,pickup
2015-02-05 16:01:00+00,V18899,pickup
2015-02-05 16:01:00+00,V16662,pickup
2015-02-05 16:01:00+00,V19650,pickup
2015-02-05 16:01:00+00,V16920,pickup
2015-02-05 16:01:00+00,V18083,pickup
2015-02-05 16:01:00+00,V18793,pickup
2015-02-05 16:02:00+00,V19124,dropoff
2015-02-05 16:02:00+00,V19920,dropoff
2015-02-05 16:02:00+00,V15965,dropoff
2015-02-05 16:02:00+00,V20367,dropoff
2015-02-05 16:02:00+00,V15658,dropoff
2015-02-05 16:02:00+00,V17632,dropoff
2015-02-05 16:02:00+00,V21447,dropoff
2015-02-05 16:02:00+00,V18898,dropoff
2015-02-05 16:02:00+00,V21618,dropoff
2015-02-05 16:02:00+00,V15510,dropoff
2015-02-05 16:02:00+00,V17887,pickup
2015-02-05 16:02:00+00,V21420,pickup
2015-02-05 16:02:00+00,V17224,pickup
2015-02-05 16:02:00+00,V14979,pickup
2015-02-05 16:02:00+00,V16859,pickup
2015-02-05 16:02:00+00,V17032,pickup
2015-02-05 16:02:00+00,V19330,pickup
2015-02-05 16:02:00+00,V20069,pickup
2015-02-05 16:03:00+00,V14631,dropoff
2015-02-05 16:03:00+00,V19088,dropoff
2015-02-05 16:03:00+00,V16147,dropoff
2015-02-05 16:03:00+00,V15070,dropoff
2015-02-05 16:03:00+00,V15231,dropoff
2015-02-05 16:03:00+00,V21014,dropoff
2015-02-05 16:03:00+00,V19732,dropoff
2015-02-05 16:03:00+00,V16344,dropoff
2015-02-05 16:03:00+00,V20860,dropoff
2015-02-05 16:03:00+00,V16393,dropoff
2015-02-05 16:03:00+00,V16490,pickup
2015-02-05 16:03:00+00,V14674,pickup
2015-02-05 16:03:00+00,V15291,pickup
2015-02-05 16:03:00+00,V17649,pickup
2015-02-05 16:03:00+00,V15323,pickup
2015-02-05 16:03:00+00,V16186,pickup
2015-02-05 16:03:00+00,V18149,pickup
2015-02-05 16:04:00+00,V16703,dropoff
2015-02-05 16:04:00+00,V15921,dropoff
2015-02-05 16:04:00+00,V21318,dropoff
2015-02-05 16:04:00+00,V19153,dropoff
2015-02-05 16:04:00+00,V18149,dropoff
2015-02-05 16:04:00+00,V14965,pickup
2015-02-05 16:04:00+00,V14588,pickup
2015-02-05 16:04:00+00,V18550,pickup
2015-02-05 16:04:00+00,V18053,pickup
2015-02-05 16:04:00+00,V20774,pickup
2015-02-05 16:04:00+00,V15997,pickup
2015-02-05 16:04:00+00,V19906,pickup
2015-02-05 16:04:00+00,V16706,pickup
2015-02-05 16:04:00+00,V17065,pickup
2015-02-05 16:04:00+00,V15082,pickup
2015-02-05 16:04:00+00,V17439,pickup
2015-02-05 16:04:00+00,V20745,pickup
2015-02-05 16:04:00+00,V19672,pickup
2015-02-05 16:04:00+00,V18901,pickup
2015-02-05 16:04:00+00,V21627,pickup
2015-02-05 16:04:00+00,V15690,pickup
2015-02-05 16:05:00+00,V18872,dropoff
2015-02-05 16:05:00+00,V19900,dropoff
2015-02-05 16:05:00+00,V19531,dropoff
2015-02-05 16:05:00+00,V14629,dropoff
2015-02-05 16:05:00+00,V14625,dropoff
2015-02-05 16:05:00+00,V20656,dropoff
2015-02-05 16:05:00+00,V20908,dropoff
2015-02-05 16:05:00+00,V20914,dropoff
2015-02-05 16:05:00+00,V18083,dropoff
2015-02-05 16:05:00+00,V18793,dropoff
2015-02-05 16:05:00+00,V20069,dropoff
2015-02-05 16:05:00+00,V20941,pickup
2015-02-05 16:05:00+00,V16344,pickup
2015-02-05 16:05:00+00,V16050,pickup
2015-02-05 16:05:00+00,V18093,pickup
2015-02-05 16:05:00+00,V17885,pickup
2015-02-05 16:05:00+00,V18283,pickup
2015-02-05 16:05:00+00,V19263,pickup
2015-02-05 16:05:00+00,V18205,pickup
2015-02-05 16:05:00+00,V18529,pickup
2015-02-05 16:06:00+00,V16750,dropoff
2015-02-05 16:06:00+00,V20879,dropoff
2015-02-05 16:06:00+00,V14610,dropoff
2015-02-05 16:06:00+00,V15927,dropoff
2015-02-05 16:06:00+00,V16662,dropoff
2015-02-05 16:06:00+00,V19650,dropoff
2015-02-05 16:06:00+00,V16920,dropoff
2015-02-05 16:06:00+00,V15323,dropoff
2015-02-05 16:06:00+00,V16186,dropoff
2015-02-05 16:06:00+00,V14943,pickup
2015-02-05 16:06:00+00,V20512,pickup
2015-02-05 16:06:00+00,V19801,pickup
2015-02-05 16:06:00+00,V21479,pickup
2015-02-05 16:06:00+00,V16847,pickup
2015-02-05 16:06:00+00,V16917,pickup
2015-02-05 16:06:00+00,V21057,pickup
2015-02-05 16:06:00+00,V15601,pickup
2015-02-05 16:06:00+00,V18483,pickup
2015-02-05 16:06:00+00,V17693,pickup
2015-02-05 16:07:00+00,V20963,dropoff
2015-02-05 16:07:00+00,V18782,dropoff
2015-02-05 16:07:00+00,V15525,dropoff
2015-02-05 16:07:00+00,V18900,dropoff
2015-02-05 16:07:00+00,V16987,dropoff
2015-02-05 16:07:00+00,V20830,dropoff
2015-02-05 16:07:00+00,V17697,pickup
2015-02-05 16:07:00+00,V19794,pickup
2015-02-05 16:07:00+00,V21231,pickup
2015-02-05 16:07:00+00,V19921,pickup
2015-02-05 16:07:00+00,V16640,pickup
2015-02-05 16:08:00+00,V20164,dropoff
2015-02-05 16:08:00+00,V19403,dropoff
2015-02-05 16:08:00+00,V15985,dropoff
2015-02-05 16:08:00+00,V17599,dropoff
2015-02-05 16:08:00+00,V16549,dropoff
2015-02-05 16:08:00+00,V15134,dropoff
2015-02-05 16:08:00+00,V18899,dropoff
2015-02-05 16:08:00+00,V15457,pickup
2015-02-05 16:08:00+00,V16607,pickup
2015-02-05 16:08:00+00,V20915,pickup
2015-02-05 16:08:00+00,V16393,pickup
2015-02-05 16:08:00+00,V20860,pickup
2015-02-05 16:08:00+00,V15437,pickup
2015-02-05 16:08:00+00,V20040,pickup
2015-02-05 16:08:00+00,V17211,pickup
2015-02-05 16:09:00+00,V20191,dropoff
2015-02-05 16:09:00+00,V21053,dropoff
2015-02-05 16:09:00+00,V21029,dropoff
2015-02-05 16:09:00+00,V14706,dropoff
2015-02-05 16:09:00+00,V16278,dropoff
2015-02-05 16:09:00+00,V15377,dropoff
2015-02-05 16:09:00+00,V18383,dropoff
2015-02-05 16:09:00+00,V18529,dropoff
2015-02-05 16:09:00+00,V18483,dropoff
2015-02-05 16:09:00+00,V17693,dropoff
2015-02-05 16:09:00+00,V18827,pickup
2015-02-05 16:09:00+00,V15815,pickup
2015-02-05 16:09:00+00,V14726,pickup
2015-02-05 16:09:00+00,V17609,pickup
2015-02-05 16:09:00+00,V16145,pickup
2015-02-05 16:09:00+00,V20744,pickup
2015-02-05 16:09:00+00,V17720,pickup
2015-02-05 16:09:00+00,V15731,pickup
2015-02-05 16:09:00+00,V19088,pickup
2015-02-05 16:09:00+00,V16222,pickup
2015-02-05 16:09:00+00,V19097,pickup
2015-02-05 16:10:00+00,V19964,dropoff
2015-02-05 16:10:00+00,V19330,dropoff
2015-02-05 16:10:00+00,V17649,dropoff
2015-02-05 16:10:00+00,V21627,dropoff
2015-02-05 16:10:00+00,V15690,dropoff
2015-02-05 16:10:00+00,V15601,dropoff
2015-02-05 16:10:00+00,V18638,pickup
2015-02-05 16:10:00+00,V14718,pickup
2015-02-05 16:10:00+00,V16549,pickup
2015-02-05 16:10:00+00,V16044,pickup
2015-02-05 16:10:00+00,V14714,pickup
2015-02-05 16:10:00+00,V18419,pickup
2015-02-05 16:10:00+00,V19390,pickup
2015-02-05 16:10:00+00,V19630,pickup
2015-02-05 16:10:00+00,V16259,pickup
2015-02-05 16:10:00+00,V18470,pickup
2015-02-05 16:10:00+00,V18021,pickup
2015-02-05 16:10:00+00,V18853,pickup
2015-02-05 16:10:00+00,V17341,pickup
2015-02-05 16:11:00+00,V19728,dropoff
2015-02-05 16:11:00+00,V17950,dropoff
2015-02-05 16:11:00+00,V15309,dropoff
2015-02-05 16:11:00+00,V14819,dropoff
2015-02-05 16:11:00+00,V20342,dropoff
2015-02-05 16:11:00+00,V15291,dropoff
2015-02-05 16:11:00+00,V20745,dropoff
2015-02-05 16:11:00+00,V19672,dropoff
2015-02-05 16:11:00+00,V18901,dropoff
2015-02-05 16:11:00+00,V18205,dropoff
2015-02-05 16:11:00+00,V17211,dropoff
2015-02-05 16:11:00+00,V20069,pickup
2015-02-05 16:11:00+00,V18487,pickup
2015-02-05 16:11:00+00,V20799,pickup
2015-02-05 16:11:00+00,V17325,pickup
2015-02-05 16:11:00+00,V15601,pickup
2015-02-05 16:11:00+00,V17945,pickup
2015-02-05 16:11:00+00,V19016,pickup
2015-02-05 16:11:00+00,V15690,pickup
2015-02-05 16:11:00+00,V18400,pickup
2015-02-05 16:11:00+00,V21078,pickup
2015-02-05 16:12:00+00,V21683,dropoff
2015-02-05 16:12:00+00,V16830,dropoff
2015-02-05 16:12:00+00,V17332,dropoff
2015-02-05 16:12:00+00,V17032,dropoff
2015-02-05 16:12:00+00,V15082,dropoff
2015-02-05 16:12:00+00,V17439,dropoff
2015-02-05 16:12:00+00,V19263,dropoff
2015-02-05 16:12:00+00,V16917,dropoff
2015-02-05 16:12:00+00,V21057,dropoff
2015-02-05 16:12:00+00,V16640,dropoff
2015-02-05 16:12:00+00,V19097,dropoff
2015-02-05 16:12:00+00,V21078,dropoff
2015-02-05 16:12:00+00,V18549,pickup
2015-02-05 16:12:00+00,V17445,pickup
2015-02-05 16:12:00+00,V16530,pickup
2015-02-05 16:12:00+00,V18978,pickup
2015-02-05 16:12:00+00,V15360,pickup
2015-02-05 16:12:00+00,V17693,pickup
2015-02-05 16:12:00+00,V14783,pickup
2015-02-05 16:12:00+00,V19944,pickup
2015-02-05 16:12:00+00,V18872,pickup
2015-02-05 16:12:00+00,V17292,pickup
2015-02-05 16:12:00+00,V17259,pickup
2015-02-05 16:13:00+00,V16199,dropoff
2015-02-05 16:13:00+00,V19906,dropoff
2015-02-05 16:13:00+00,V16706,dropoff
2015-02-05 16:13:00+00,V17065,dropoff
2015-02-05 16:13:00+00,V18283,dropoff
2015-02-05 16:13:00+00,V19921,dropoff
2015-02-05 16:13:00+00,V20040,dropoff
2015-02-05 16:13:00+00,V17341,dropoff
2015-02-05 16:13:00+00,V16471,pickup
2015-02-05 16:13:00+00,V19572,pickup
2015-02-05 16:13:00+00,V14799,pickup
2015-02-05 16:13:00+00,V14771,pickup
2015-02-05 16:13:00+00,V16959,pickup
2015-02-05 16:13:00+00,V16202,pickup
2015-02-05 16:13:00+00,V21391,pickup
2015-02-05 16:13:00+00,V17337,pickup
2015-02-05 16:13:00+00,V16920,pickup
2015-02-05 16:13:00+00,V18111,pickup
2015-02-05 16:14:00+00,V21656,dropoff
2015-02-05 16:14:00+00,V20994,dropoff
2015-02-05 16:14:00+00,V16859,dropoff
2015-02-05 16:14:00+00,V17885,dropoff
2015-02-05 16:14:00+00,V19088,dropoff
2015-02-05 16:14:00+00,V16222,dropoff
2015-02-05 16:14:00+00,V18853,dropoff
2015-02-05 16:14:00+00,V14660,pickup
2015-02-05 16:14:00+00,V19771,pickup
2015-02-05 16:14:00+00,V16087,pickup
2015-02-05 16:14:00+00,V17855,pickup
2015-02-05 16:14:00+00,V19103,pickup
2015-02-05 16:15:00+00,V14979,dropoff
2015-02-05 16:15:00+00,V15997,dropoff
2015-02-05 16:15:00+00,V18093,dropoff
2015-02-05 16:15:00+00,V16847,dropoff
2015-02-05 16:15:00+00,V20860,dropoff
2015-02-05 16:15:00+00,V15437,dropoff
2015-02-05 16:15:00+00,V15731,dropoff
2015-02-05 16:15:00+00,V18021,dropoff
2015-02-05 16:15:00+00,V16920,dropoff
2015-02-05 16:15:00+00,V20622,pickup
2015-02-05 16:15:00+00,V20902,pickup
2015-02-05 16:15:00+00,V20566,pickup
2015-02-05 16:15:00+00,V21108,pickup
2015-02-05 16:15:00+00,V15612,pickup
2015-02-05 16:15:00+00,V21270,pickup
2015-02-05 16:15:00+00,V14724,pickup
2015-02-05 16:15:00+00,V18608,pickup
2015-02-05 16:15:00+00,V20256,pickup
2015-02-05 16:15:00+00,V15941,pickup
2015-02-05 16:16:00+00,V19715,dropoff
2015-02-05 16:16:00+00,V20854,dropoff
2015-02-05 16:16:00+00,V17224,dropoff
2015-02-05 16:16:00+00,V20744,dropoff
2015-02-05 16:16:00+00,V16259,dropoff
2015-02-05 16:16:00+00,V18470,dropoff
2015-02-05 16:16:00+00,V15690,dropoff
2015-02-05 16:16:00+00,V18400,dropoff
2015-02-05 16:16:00+00,V21391,dropoff
2015-02-05 16:16:00+00,V17337,dropoff
2015-02-05 16:16:00+00,V18111,dropoff
2015-02-05 16:16:00+00,V19103,dropoff
2015-02-05 16:16:00+00,V18071,pickup
2015-02-05 16:16:00+00,V17829,pickup
2015-02-05 16:16:00+00,V21577,pickup
2015-02-05 16:16:00+00,V16737,pickup
2015-02-05 16:16:00+00,V20357,pickup
2015-02-05 16:16:00+00,V20340,pickup
2015-02-05 16:16:00+00,V21245,pickup
