trip_duration,pickup_time,dropoff_time,vehicle_id
640,2015-02-05 17:41:00+00,2015-02-05 17:52:00+00,V14789
633,2015-02-05 17:41:00+00,2015-02-05 17:52:00+00,V17507
548,2015-02-05 17:41:00+00,2015-02-05 17:50:00+00,V14702
539,2015-02-05 17:41:00+00,2015-02-05 17:50:00+00,V15927
467,2015-02-05 17:41:00+00,2015-02-05 17:49:00+00,V16651
465,2015-02-05 17:41:00+00,2015-02-05 17:49:00+00,V15221
455,2015-02-05 17:41:00+00,2015-02-05 17:49:00+00,V14663
395,2015-02-05 17:41:00+00,2015-02-05 17:48:00+00,V16188
370,2015-02-05 17:41:00+00,2015-02-05 17:47:00+00,V21014
189,2015-02-05 17:41:00+00,2015-02-05 17:44:00+00,V19132
1945,2015-02-05 17:42:00+00,2015-02-05 18:14:00+00,V19017
1892,2015-02-05 17:42:00+00,2015-02-05 18:13:00+00,V19390
1073,2015-02-05 17:42:00+00,2015-02-05 18:00:00+00,V16478
1068,2015-02-05 17:42:00+00,2015-02-05 17:59:00+00,V16553
1027,2015-02-05 17:42:00+00,2015-02-05 17:59:00+00,V19596
716,2015-02-05 17:42:00+00,2015-02-05 17:54:00+00,V19127
692,2015-02-05 17:42:00+00,2015-02-05 17:54:00+00,V16640
654,2015-02-05 17:42:00+00,2015-02-05 17:52:00+00,V19694
633,2015-02-05 17:42:00+00,2015-02-05 17:52:00+00,V17532
632,2015-02-05 17:42:00+00,2015-02-05 17:53:00+00,V21191
618,2015-02-05 17:42:00+00,2015-02-05 17:52:00+00,V18287
564,2015-02-05 17:42:00+00,2015-02-05 17:52:00+00,V15464
549,2015-02-05 17:42:00+00,2015-02-05 17:52:00+00,V16595
540,2015-02-05 17:42:00+00,2015-02-05 17:51:00+00,V17609
539,2015-02-05 17:42:00+00,2015-02-05 17:51:00+00,V18778
483,2015-02-05 17:42:00+00,2015-02-05 17:50:00+00,V15756
482,2015-02-05 17:42:00+00,2015-02-05 17:50:00+00,V17208
481,2015-02-05 17:42:00+00,2015-02-05 17:50:00+00,V17467
473,2015-02-05 17:42:00+00,2015-02-05 17:50:00+00,V17180
457,2015-02-05 17:42:00+00,2015-02-05 17:49:00+00,V19650
395,2015-02-05 17:42:00+00,2015-02-05 17:48:00+00,V18735
390,2015-02-05 17:42:00+00,2015-02-05 17:49:00+00,V17165
380,2015-02-05 17:42:00+00,2015-02-05 17:48:00+00,V19469
227,2015-02-05 17:42:00+00,2015-02-05 17:46:00+00,V20766
210,2015-02-05 17:42:00+00,2015-02-05 17:45:00+00,V17459
1350,2015-02-05 17:43:00+00,2015-02-05 18:06:00+00,V19464
1011,2015-02-05 17:43:00+00,2015-02-05 18:00:00+00,V17211
838,2015-02-05 17:43:00+00,2015-02-05 17:57:00+00,V19950
789,2015-02-05 17:43:00+00,2015-02-05 17:56:00+00,V21176
644,2015-02-05 17:43:00+00,2015-02-05 17:53:00+00,V15960
538,2015-02-05 17:43:00+00,2015-02-05 17:52:00+00,V19271
511,2015-02-05 17:43:00+00,2015-02-05 17:51:00+00,V14769
471,2015-02-05 17:43:00+00,2015-02-05 17:51:00+00,V18133
406,2015-02-05 17:43:00+00,2015-02-05 17:50:00+00,V16205
402,2015-02-05 17:43:00+00,2015-02-05 17:50:00+00,V21119
395,2015-02-05 17:43:00+00,2015-02-05 17:50:00+00,V14536
352,2015-02-05 17:43:00+00,2015-02-05 17:49:00+00,V17729
153,2015-02-05 17:43:00+00,2015-02-05 17:45:00+00,V20360
150,2015-02-05 17:43:00+00,2015-02-05 17:45:00+00,V14855
137,2015-02-05 17:43:00+00,2015-02-05 17:45:00+00,V19919
1383,2015-02-05 17:44:00+00,2015-02-05 18:07:00+00,V18529
1147,2015-02-05 17:44:00+00,2015-02-05 18:03:00+00,V15929
814,2015-02-05 17:44:00+00,2015-02-05 17:58:00+00,V18954
743,2015-02-05 17:44:00+00,2015-02-05 17:57:00+00,V17782
667,2015-02-05 17:44:00+00,2015-02-05 17:55:00+00,V18342
614,2015-02-05 17:44:00+00,2015-02-05 17:54:00+00,V21348
581,2015-02-05 17:44:00+00,2015-02-05 17:53:00+00,V19959
445,2015-02-05 17:44:00+00,2015-02-05 17:51:00+00,V18788
400,2015-02-05 17:44:00+00,2015-02-05 17:51:00+00,V15724
381,2015-02-05 17:44:00+00,2015-02-05 17:50:00+00,V14929
339,2015-02-05 17:44:00+00,2015-02-05 17:49:00+00,V19033
338,2015-02-05 17:44:00+00,2015-02-05 17:49:00+00,V16693
321,2015-02-05 17:44:00+00,2015-02-05 17:49:00+00,V15045
158,2015-02-05 17:44:00+00,2015-02-05 17:47:00+00,V16521
1884,2015-02-05 17:45:00+00,2015-02-05 18:16:00+00,V16178
1625,2015-02-05 17:45:00+00,2015-02-05 18:12:00+00,V20863
1178,2015-02-05 17:45:00+00,2015-02-05 18:05:00+00,V19722
993,2015-02-05 17:45:00+00,2015-02-05 18:02:00+00,V20525
782,2015-02-05 17:45:00+00,2015-02-05 17:58:00+00,V15425
691,2015-02-05 17:45:00+00,2015-02-05 17:56:00+00,V17360
628,2015-02-05 17:45:00+00,2015-02-05 17:56:00+00,V15154
523,2015-02-05 17:45:00+00,2015-02-05 17:53:00+00,V16629
486,2015-02-05 17:45:00+00,2015-02-05 17:53:00+00,V19370
433,2015-02-05 17:45:00+00,2015-02-05 17:52:00+00,V20242
385,2015-02-05 17:45:00+00,2015-02-05 17:51:00+00,V17149
339,2015-02-05 17:45:00+00,2015-02-05 17:50:00+00,V21046
299,2015-02-05 17:45:00+00,2015-02-05 17:50:00+00,V18523
288,2015-02-05 17:45:00+00,2015-02-05 17:50:00+00,V18290
1980,2015-02-05 17:46:00+00,2015-02-05 18:19:00+00,V14957
1457,2015-02-05 17:46:00+00,2015-02-05 18:10:00+00,V17049
1115,2015-02-05 17:46:00+00,2015-02-05 18:05:00+00,V17216
903,2015-02-05 17:46:00+00,2015-02-05 18:01:00+00,V17856
722,2015-02-05 17:46:00+00,2015-02-05 17:58:00+00,V21690
653,2015-02-05 17:46:00+00,2015-02-05 17:57:00+00,V19054
633,2015-02-05 17:46:00+00,2015-02-05 17:56:00+00,V19961
628,2015-02-05 17:46:00+00,2015-02-05 17:56:00+00,V16402
601,2015-02-05 17:46:00+00,2015-02-05 17:56:00+00,V20216
545,2015-02-05 17:46:00+00,2015-02-05 17:55:00+00,V17038
535,2015-02-05 17:46:00+00,2015-02-05 17:55:00+00,V21027
511,2015-02-05 17:46:00+00,2015-02-05 17:54:00+00,V16378
358,2015-02-05 17:46:00+00,2015-02-05 17:52:00+00,V19857
296,2015-02-05 17:46:00+00,2015-02-05 17:51:00+00,V17943
291,2015-02-05 17:46:00+00,2015-02-05 17:51:00+00,V14837
158,2015-02-05 17:46:00+00,2015-02-05 17:49:00+00,V20188
1082,2015-02-05 17:47:00+00,2015-02-05 18:05:00+00,V19919
996,2015-02-05 17:47:00+00,2015-02-05 18:03:00+00,V15997
772,2015-02-05 17:47:00+00,2015-02-05 17:59:00+00,V18618
692,2015-02-05 17:47:00+00,2015-02-05 17:59:00+00,V15322
643,2015-02-05 17:47:00+00,2015-02-05 17:57:00+00,V16008
608,2015-02-05 17:47:00+00,2015-02-05 17:57:00+00,V16601
451,2015-02-05 17:47:00+00,2015-02-05 17:55:00+00,V20291
449,2015-02-05 17:47:00+00,2015-02-05 17:54:00+00,V16888
272,2015-02-05 17:47:00+00,2015-02-05 17:51:00+00,V19376
259,2015-02-05 17:47:00+00,2015-02-05 17:51:00+00,V19675
152,2015-02-05 17:47:00+00,2015-02-05 17:50:00+00,V20663
1701,2015-02-05 17:48:00+00,2015-02-05 18:17:00+00,V14923
925,2015-02-05 17:48:00+00,2015-02-05 18:04:00+00,V17951
723,2015-02-05 17:48:00+00,2015-02-05 18:00:00+00,V17201
678,2015-02-05 17:48:00+00,2015-02-05 17:59:00+00,V16691
660,2015-02-05 17:48:00+00,2015-02-05 17:59:00+00,V17336
587,2015-02-05 17:48:00+00,2015-02-05 17:58:00+00,V15015
449,2015-02-05 17:48:00+00,2015-02-05 17:55:00+00,V18952
395,2015-02-05 17:48:00+00,2015-02-05 17:54:00+00,V14819
346,2015-02-05 17:48:00+00,2015-02-05 17:54:00+00,V17898
1077,2015-02-05 17:49:00+00,2015-02-05 18:07:00+00,V16246
927,2015-02-05 17:49:00+00,2015-02-05 18:04:00+00,V19997
742,2015-02-05 17:49:00+00,2015-02-05 18:02:00+00,V14631
723,2015-02-05 17:49:00+00,2015-02-05 18:01:00+00,V19943
642,2015-02-05 17:49:00+00,2015-02-05 18:00:00+00,V17633
589,2015-02-05 17:49:00+00,2015-02-05 17:58:00+00,V14660
516,2015-02-05 17:49:00+00,2015-02-05 17:58:00+00,V18039
506,2015-02-05 17:49:00+00,2015-02-05 17:57:00+00,V18296
491,2015-02-05 17:49:00+00,2015-02-05 17:57:00+00,V19323
413,2015-02-05 17:49:00+00,2015-02-05 17:55:00+00,V15921
387,2015-02-05 17:49:00+00,2015-02-05 17:55:00+00,V19174
378,2015-02-05 17:49:00+00,2015-02-05 17:55:00+00,V20582
367,2015-02-05 17:49:00+00,2015-02-05 17:55:00+00,V16468
349,2015-02-05 17:49:00+00,2015-02-05 17:55:00+00,V18528
258,2015-02-05 17:49:00+00,2015-02-05 17:53:00+00,V14910
256,2015-02-05 17:49:00+00,2015-02-05 17:53:00+00,V18968
243,2015-02-05 17:49:00+00,2015-02-05 17:53:00+00,V19430
1394,2015-02-05 17:50:00+00,2015-02-05 18:13:00+00,V18042
834,2015-02-05 17:50:00+00,2015-02-05 18:04:00+00,V15001
516,2015-02-05 17:50:00+00,2015-02-05 17:59:00+00,V21609
505,2015-02-05 17:50:00+00,2015-02-05 17:58:00+00,V18735
450,2015-02-05 17:50:00+00,2015-02-05 17:58:00+00,V17377
444,2015-02-05 17:50:00+00,2015-02-05 17:57:00+00,V18336
436,2015-02-05 17:50:00+00,2015-02-05 17:58:00+00,V19549
432,2015-02-05 17:50:00+00,2015-02-05 17:57:00+00,V19028
393,2015-02-05 17:50:00+00,2015-02-05 17:57:00+00,V17435
351,2015-02-05 17:50:00+00,2015-02-05 17:56:00+00,V21506
346,2015-02-05 17:50:00+00,2015-02-05 17:56:00+00,V16087
308,2015-02-05 17:50:00+00,2015-02-05 17:55:00+00,V17519
268,2015-02-05 17:50:00+00,2015-02-05 17:55:00+00,V17392
213,2015-02-05 17:50:00+00,2015-02-05 17:54:00+00,V20587
183,2015-02-05 17:50:00+00,2015-02-05 17:53:00+00,V17573
1749,2015-02-05 17:51:00+00,2015-02-05 18:20:00+00,V14689
1470,2015-02-05 17:51:00+00,2015-02-05 18:16:00+00,V18021
1049,2015-02-05 17:51:00+00,2015-02-05 18:08:00+00,V18125
857,2015-02-05 17:51:00+00,2015-02-05 18:05:00+00,V16920
748,2015-02-05 17:51:00+00,2015-02-05 18:03:00+00,V20574
744,2015-02-05 17:51:00+00,2015-02-05 18:04:00+00,V15718
686,2015-02-05 17:51:00+00,2015-02-05 18:03:00+00,V16205
685,2015-02-05 17:51:00+00,2015-02-05 18:02:00+00,V16006
679,2015-02-05 17:51:00+00,2015-02-05 18:02:00+00,V16016
659,2015-02-05 17:51:00+00,2015-02-05 18:02:00+00,V16960
604,2015-02-05 17:51:00+00,2015-02-05 18:01:00+00,V21014
580,2015-02-05 17:51:00+00,2015-02-05 18:00:00+00,V15797
544,2015-02-05 17:51:00+00,2015-02-05 18:00:00+00,V15706
536,2015-02-05 17:51:00+00,2015-02-05 18:00:00+00,V16759
467,2015-02-05 17:51:00+00,2015-02-05 17:59:00+00,V15459
467,2015-02-05 17:51:00+00,2015-02-05 17:59:00+00,V15189
431,2015-02-05 17:51:00+00,2015-02-05 17:58:00+00,V20530
364,2015-02-05 17:51:00+00,2015-02-05 17:57:00+00,V19287
315,2015-02-05 17:51:00+00,2015-02-05 17:57:00+00,V14841
286,2015-02-05 17:51:00+00,2015-02-05 17:55:00+00,V17800
265,2015-02-05 17:51:00+00,2015-02-05 17:55:00+00,V15847
242,2015-02-05 17:51:00+00,2015-02-05 17:55:00+00,V21663
186,2015-02-05 17:51:00+00,2015-02-05 17:54:00+00,V16651
181,2015-02-05 17:51:00+00,2015-02-05 17:54:00+00,V20531
606,2015-02-05 17:52:00+00,2015-02-05 18:02:00+00,V16861
2272,2015-02-05 17:52:00+00,2015-02-05 18:30:00+00,V18399
1859,2015-02-05 17:52:00+00,2015-02-05 18:23:00+00,V21618
1095,2015-02-05 17:52:00+00,2015-02-05 18:10:00+00,V16248
1038,2015-02-05 17:52:00+00,2015-02-05 18:10:00+00,V15927
910,2015-02-05 17:52:00+00,2015-02-05 18:07:00+00,V17280
832,2015-02-05 17:52:00+00,2015-02-05 18:06:00+00,V19545
654,2015-02-05 17:52:00+00,2015-02-05 18:03:00+00,V17507
610,2015-02-05 17:52:00+00,2015-02-05 18:03:00+00,V20867
556,2015-02-05 17:52:00+00,2015-02-05 18:01:00+00,V18454
507,2015-02-05 17:52:00+00,2015-02-05 18:01:00+00,V18267
499,2015-02-05 17:52:00+00,2015-02-05 18:00:00+00,V20742
477,2015-02-05 17:52:00+00,2015-02-05 17:59:00+00,V18474
453,2015-02-05 17:52:00+00,2015-02-05 18:00:00+00,V14827
419,2015-02-05 17:52:00+00,2015-02-05 17:59:00+00,V18068
398,2015-02-05 17:52:00+00,2015-02-05 17:59:00+00,V19339
354,2015-02-05 17:52:00+00,2015-02-05 17:58:00+00,V15897
316,2015-02-05 17:52:00+00,2015-02-05 17:57:00+00,V20249
287,2015-02-05 17:52:00+00,2015-02-05 17:57:00+00,V18689
219,2015-02-05 17:52:00+00,2015-02-05 17:55:00+00,V20256
158,2015-02-05 17:52:00+00,2015-02-05 17:54:00+00,V17259
1699,2015-02-05 17:53:00+00,2015-02-05 18:21:00+00,V20570
1248,2015-02-05 17:53:00+00,2015-02-05 18:14:00+00,V17530
1186,2015-02-05 17:53:00+00,2015-02-05 18:13:00+00,V14613
1005,2015-02-05 17:53:00+00,2015-02-05 18:10:00+00,V21186
876,2015-02-05 17:53:00+00,2015-02-05 18:08:00+00,V17345
606,2015-02-05 17:53:00+00,2015-02-05 18:03:00+00,V16721
547,2015-02-05 17:53:00+00,2015-02-05 18:02:00+00,V21683
457,2015-02-05 17:53:00+00,2015-02-05 18:01:00+00,V15711
456,2015-02-05 17:53:00+00,2015-02-05 18:00:00+00,V20766
407,2015-02-05 17:53:00+00,2015-02-05 17:59:00+00,V19985
404,2015-02-05 17:53:00+00,2015-02-05 18:00:00+00,V15011
321,2015-02-05 17:53:00+00,2015-02-05 17:59:00+00,V19719
291,2015-02-05 17:53:00+00,2015-02-05 17:58:00+00,V21304
2583,2015-02-05 17:54:00+00,2015-02-05 18:37:00+00,V21221
1325,2015-02-05 17:54:00+00,2015-02-05 18:16:00+00,V19364
771,2015-02-05 17:54:00+00,2015-02-05 18:07:00+00,V18778
656,2015-02-05 17:54:00+00,2015-02-05 18:05:00+00,V19896
653,2015-02-05 17:54:00+00,2015-02-05 18:05:00+00,V17452
651,2015-02-05 17:54:00+00,2015-02-05 18:05:00+00,V21458
538,2015-02-05 17:54:00+00,2015-02-05 18:03:00+00,V18924
378,2015-02-05 17:54:00+00,2015-02-05 18:00:00+00,V16349
343,2015-02-05 17:54:00+00,2015-02-05 18:00:00+00,V15266
317,2015-02-05 17:54:00+00,2015-02-05 17:59:00+00,V16631
307,2015-02-05 17:54:00+00,2015-02-05 17:59:00+00,V19293
267,2015-02-05 17:54:00+00,2015-02-05 17:59:00+00,V16873
265,2015-02-05 17:54:00+00,2015-02-05 17:58:00+00,V17165
253,2015-02-05 17:54:00+00,2015-02-05 17:58:00+00,V15756
985,2015-02-05 17:55:00+00,2015-02-05 18:12:00+00,V19068
954,2015-02-05 17:55:00+00,2015-02-05 18:11:00+00,V14760
820,2015-02-05 17:55:00+00,2015-02-05 18:09:00+00,V15085
709,2015-02-05 17:55:00+00,2015-02-05 18:07:00+00,V16393
670,2015-02-05 17:55:00+00,2015-02-05 18:06:00+00,V14906
668,2015-02-05 17:55:00+00,2015-02-05 18:07:00+00,V20325
467,2015-02-05 17:55:00+00,2015-02-05 18:02:00+00,V17935
378,2015-02-05 17:55:00+00,2015-02-05 18:01:00+00,V17547
376,2015-02-05 17:55:00+00,2015-02-05 18:01:00+00,V18290
367,2015-02-05 17:55:00+00,2015-02-05 18:01:00+00,V17102
310,2015-02-05 17:55:00+00,2015-02-05 18:00:00+00,V18978
240,2015-02-05 17:55:00+00,2015-02-05 17:59:00+00,V14828
182,2015-02-05 17:55:00+00,2015-02-05 17:58:00+00,V15960
135,2015-02-05 17:55:00+00,2015-02-05 17:57:00+00,V19863
79,2015-02-05 17:55:00+00,2015-02-05 17:57:00+00,V17569
1961,2015-02-05 17:56:00+00,2015-02-05 18:29:00+00,V19116
1000,2015-02-05 17:56:00+00,2015-02-05 18:12:00+00,V18793
983,2015-02-05 17:56:00+00,2015-02-05 18:13:00+00,V15003
898,2015-02-05 17:56:00+00,2015-02-05 18:11:00+00,V20774
870,2015-02-05 17:56:00+00,2015-02-05 18:10:00+00,V19021
630,2015-02-05 17:56:00+00,2015-02-05 18:06:00+00,V19480
505,2015-02-05 17:56:00+00,2015-02-05 18:05:00+00,V15093
488,2015-02-05 17:56:00+00,2015-02-05 18:05:00+00,V15607
463,2015-02-05 17:56:00+00,2015-02-05 18:04:00+00,V19397
405,2015-02-05 17:56:00+00,2015-02-05 18:03:00+00,V17573
365,2015-02-05 17:56:00+00,2015-02-05 18:02:00+00,V21666
356,2015-02-05 17:56:00+00,2015-02-05 18:02:00+00,V18428
283,2015-02-05 17:56:00+00,2015-02-05 18:00:00+00,V14917
1377,2015-02-05 17:57:00+00,2015-02-05 18:20:00+00,V18605
1376,2015-02-05 17:57:00+00,2015-02-05 18:20:00+00,V15134
974,2015-02-05 17:57:00+00,2015-02-05 18:13:00+00,V19066
837,2015-02-05 17:57:00+00,2015-02-05 18:11:00+00,V20193
636,2015-02-05 17:57:00+00,2015-02-05 18:08:00+00,V19245
565,2015-02-05 17:57:00+00,2015-02-05 18:06:00+00,V15102
561,2015-02-05 17:57:00+00,2015-02-05 18:07:00+00,V17360
560,2015-02-05 17:57:00+00,2015-02-05 18:06:00+00,V19271
432,2015-02-05 17:57:00+00,2015-02-05 18:04:00+00,V21412
415,2015-02-05 17:57:00+00,2015-02-05 18:04:00+00,V17859
371,2015-02-05 17:57:00+00,2015-02-05 18:04:00+00,V18208
190,2015-02-05 17:57:00+00,2015-02-05 18:00:00+00,V17071
1100,2015-02-05 17:58:00+00,2015-02-05 18:16:00+00,V21426
903,2015-02-05 17:58:00+00,2015-02-05 18:13:00+00,V17801
632,2015-02-05 17:58:00+00,2015-02-05 18:08:00+00,V15801
598,2015-02-05 17:58:00+00,2015-02-05 18:08:00+00,V19650
566,2015-02-05 17:58:00+00,2015-02-05 18:08:00+00,V17567
523,2015-02-05 17:58:00+00,2015-02-05 18:07:00+00,V17759
416,2015-02-05 17:58:00+00,2015-02-05 18:05:00+00,V21675
334,2015-02-05 17:58:00+00,2015-02-05 18:03:00+00,V20023
322,2015-02-05 17:58:00+00,2015-02-05 18:03:00+00,V18297
274,2015-02-05 17:58:00+00,2015-02-05 18:03:00+00,V15914
256,2015-02-05 17:58:00+00,2015-02-05 18:02:00+00,V18400
235,2015-02-05 17:58:00+00,2015-02-05 18:02:00+00,V16468
214,2015-02-05 17:58:00+00,2015-02-05 18:02:00+00,V18231
200,2015-02-05 17:58:00+00,2015-02-05 18:01:00+00,V20993
199,2015-02-05 17:58:00+00,2015-02-05 18:02:00+00,V14663
188,2015-02-05 17:58:00+00,2015-02-05 18:01:00+00,V19146
995,2015-02-05 17:59:00+00,2015-02-05 18:15:00+00,V15606
825,2015-02-05 17:59:00+00,2015-02-05 18:12:00+00,V14783
765,2015-02-05 17:59:00+00,2015-02-05 18:12:00+00,V20001
756,2015-02-05 17:59:00+00,2015-02-05 18:11:00+00,V19871
743,2015-02-05 17:59:00+00,2015-02-05 18:12:00+00,V15443
702,2015-02-05 17:59:00+00,2015-02-05 18:10:00+00,V18342
671,2015-02-05 17:59:00+00,2015-02-05 18:10:00+00,V16087
524,2015-02-05 17:59:00+00,2015-02-05 18:08:00+00,V20231
446,2015-02-05 17:59:00+00,2015-02-05 18:07:00+00,V17878
251,2015-02-05 17:59:00+00,2015-02-05 18:03:00+00,V17392
221,2015-02-05 17:59:00+00,2015-02-05 18:02:00+00,V17920
215,2015-02-05 17:59:00+00,2015-02-05 18:03:00+00,V20350
162,2015-02-05 17:59:00+00,2015-02-05 18:01:00+00,V19528
2474,2015-02-05 18:00:00+00,2015-02-05 18:41:00+00,V17776
885,2015-02-05 18:00:00+00,2015-02-05 18:14:00+00,V21510
855,2015-02-05 18:00:00+00,2015-02-05 18:14:00+00,V16868
742,2015-02-05 18:00:00+00,2015-02-05 18:12:00+00,V16881
725,2015-02-05 18:00:00+00,2015-02-05 18:12:00+00,V15158
541,2015-02-05 18:00:00+00,2015-02-05 18:09:00+00,V16259
458,2015-02-05 18:00:00+00,2015-02-05 18:07:00+00,V20124
455,2015-02-05 18:00:00+00,2015-02-05 18:08:00+00,V20942
444,2015-02-05 18:00:00+00,2015-02-05 18:07:00+00,V18469
356,2015-02-05 18:00:00+00,2015-02-05 18:06:00+00,V14588
304,2015-02-05 18:00:00+00,2015-02-05 18:05:00+00,V21159
1428,2015-02-05 18:01:00+00,2015-02-05 18:24:00+00,V15068
1412,2015-02-05 18:01:00+00,2015-02-05 18:24:00+00,V19323
1379,2015-02-05 18:01:00+00,2015-02-05 18:24:00+00,V14560
1069,2015-02-05 18:01:00+00,2015-02-05 18:19:00+00,V14700
836,2015-02-05 18:01:00+00,2015-02-05 18:15:00+00,V16186
814,2015-02-05 18:01:00+00,2015-02-05 18:14:00+00,V17599
713,2015-02-05 18:01:00+00,2015-02-05 18:13:00+00,V15512
696,2015-02-05 18:01:00+00,2015-02-05 18:13:00+00,V19130
691,2015-02-05 18:01:00+00,2015-02-05 18:13:00+00,V15015
631,2015-02-05 18:01:00+00,2015-02-05 18:11:00+00,V15521
614,2015-02-05 18:01:00+00,2015-02-05 18:11:00+00,V19370
507,2015-02-05 18:01:00+00,2015-02-05 18:09:00+00,V20000
487,2015-02-05 18:01:00+00,2015-02-05 18:10:00+00,V15724
470,2015-02-05 18:01:00+00,2015-02-05 18:09:00+00,V17310
447,2015-02-05 18:01:00+00,2015-02-05 18:09:00+00,V15320
388,2015-02-05 18:01:00+00,2015-02-05 18:08:00+00,V19675
364,2015-02-05 18:01:00+00,2015-02-05 18:07:00+00,V18508
358,2015-02-05 18:01:00+00,2015-02-05 18:07:00+00,V15464
338,2015-02-05 18:01:00+00,2015-02-05 18:06:00+00,V19366
319,2015-02-05 18:01:00+00,2015-02-05 18:06:00+00,V17341
273,2015-02-05 18:01:00+00,2015-02-05 18:05:00+00,V14828
243,2015-02-05 18:01:00+00,2015-02-05 18:05:00+00,V15181
221,2015-02-05 18:01:00+00,2015-02-05 18:05:00+00,V21355
216,2015-02-05 18:01:00+00,2015-02-05 18:05:00+00,V16288
1457,2015-02-05 18:02:00+00,2015-02-05 18:26:00+00,V17775
1351,2015-02-05 18:02:00+00,2015-02-05 18:25:00+00,V18187
826,2015-02-05 18:02:00+00,2015-02-05 18:16:00+00,V20331
651,2015-02-05 18:02:00+00,2015-02-05 18:12:00+00,V20559
542,2015-02-05 18:02:00+00,2015-02-05 18:11:00+00,V16810
540,2015-02-05 18:02:00+00,2015-02-05 18:11:00+00,V21297
479,2015-02-05 18:02:00+00,2015-02-05 18:10:00+00,V19067
449,2015-02-05 18:02:00+00,2015-02-05 18:09:00+00,V21182
401,2015-02-05 18:02:00+00,2015-02-05 18:09:00+00,V21194
355,2015-02-05 18:02:00+00,2015-02-05 18:08:00+00,V15947
344,2015-02-05 18:02:00+00,2015-02-05 18:08:00+00,V17844
333,2015-02-05 18:02:00+00,2015-02-05 18:08:00+00,V21071
304,2015-02-05 18:02:00+00,2015-02-05 18:07:00+00,V18460
1076,2015-02-05 18:03:00+00,2015-02-05 18:21:00+00,V18331
778,2015-02-05 18:03:00+00,2015-02-05 18:15:00+00,V18805
623,2015-02-05 18:03:00+00,2015-02-05 18:13:00+00,V19297
606,2015-02-05 18:03:00+00,2015-02-05 18:13:00+00,V19801
587,2015-02-05 18:03:00+00,2015-02-05 18:13:00+00,V19239
487,2015-02-05 18:03:00+00,2015-02-05 18:11:00+00,V16693
453,2015-02-05 18:03:00+00,2015-02-05 18:10:00+00,V20614
425,2015-02-05 18:03:00+00,2015-02-05 18:10:00+00,V19145
417,2015-02-05 18:03:00+00,2015-02-05 18:10:00+00,V21326
407,2015-02-05 18:03:00+00,2015-02-05 18:10:00+00,V20745
398,2015-02-05 18:03:00+00,2015-02-05 18:09:00+00,V21038
383,2015-02-05 18:03:00+00,2015-02-05 18:10:00+00,V18124
360,2015-02-05 18:03:00+00,2015-02-05 18:09:00+00,V17132
306,2015-02-05 18:03:00+00,2015-02-05 18:09:00+00,V17411
303,2015-02-05 18:03:00+00,2015-02-05 18:08:00+00,V19059
267,2015-02-05 18:03:00+00,2015-02-05 18:07:00+00,V18965
264,2015-02-05 18:03:00+00,2015-02-05 18:07:00+00,V19964
215,2015-02-05 18:03:00+00,2015-02-05 18:07:00+00,V15266
117,2015-02-05 18:03:00+00,2015-02-05 18:05:00+00,V20985
1367,2015-02-05 18:04:00+00,2015-02-05 18:27:00+00,V16336
1331,2015-02-05 18:04:00+00,2015-02-05 18:26:00+00,V17993
734,2015-02-05 18:04:00+00,2015-02-05 18:16:00+00,V17632
612,2015-02-05 18:04:00+00,2015-02-05 18:14:00+00,V19265
535,2015-02-05 18:04:00+00,2015-02-05 18:13:00+00,V21658
501,2015-02-05 18:04:00+00,2015-02-05 18:13:00+00,V15459
432,2015-02-05 18:04:00+00,2015-02-05 18:12:00+00,V20217
369,2015-02-05 18:04:00+00,2015-02-05 18:10:00+00,V17605
267,2015-02-05 18:04:00+00,2015-02-05 18:08:00+00,V17698
1323,2015-02-05 18:05:00+00,2015-02-05 18:28:00+00,V20190
1148,2015-02-05 18:05:00+00,2015-02-05 18:25:00+00,V14891
1030,2015-02-05 18:05:00+00,2015-02-05 18:23:00+00,V17620
887,2015-02-05 18:05:00+00,2015-02-05 18:20:00+00,V21666
886,2015-02-05 18:05:00+00,2015-02-05 18:19:00+00,V19653
777,2015-02-05 18:05:00+00,2015-02-05 18:18:00+00,V20184
722,2015-02-05 18:05:00+00,2015-02-05 18:17:00+00,V16677
722,2015-02-05 18:05:00+00,2015-02-05 18:17:00+00,V15932
712,2015-02-05 18:05:00+00,2015-02-05 18:17:00+00,V15039
603,2015-02-05 18:05:00+00,2015-02-05 18:15:00+00,V19884
515,2015-02-05 18:05:00+00,2015-02-05 18:14:00+00,V21352
466,2015-02-05 18:05:00+00,2015-02-05 18:12:00+00,V19330
464,2015-02-05 18:05:00+00,2015-02-05 18:13:00+00,V20930
459,2015-02-05 18:05:00+00,2015-02-05 18:12:00+00,V20867
451,2015-02-05 18:05:00+00,2015-02-05 18:13:00+00,V17102
333,2015-02-05 18:05:00+00,2015-02-05 18:11:00+00,V18386
305,2015-02-05 18:05:00+00,2015-02-05 18:10:00+00,V15231
264,2015-02-05 18:05:00+00,2015-02-05 18:09:00+00,V21327
238,2015-02-05 18:05:00+00,2015-02-05 18:09:00+00,V20242
214,2015-02-05 18:05:00+00,2015-02-05 18:09:00+00,V18200
1290,2015-02-05 18:06:00+00,2015-02-05 18:28:00+00,V15132
1094,2015-02-05 18:06:00+00,2015-02-05 18:24:00+00,V15929
826,2015-02-05 18:06:00+00,2015-02-05 18:20:00+00,V16809
